index,pseudotime,pseudotime2
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_9,30.535084,14.282839
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_244,13.433607,16.166937
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_273,28.450787,11.810482
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_81,30.28309,14.283933
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_139,28.895962,12.586805
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_52,30.820427,14.537387
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_155,28.690502,12.456106
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_100,19.635958,11.67914
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_174,29.500977,12.903045
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_376,28.932392,12.487512
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_329,28.683668,12.4590845
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_115,28.642836,11.981882
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_191,59.05948,53.843803
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_334,19.553484,12.002431
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_242,28.293499,11.938517
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_140,28.458155,11.946737
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_164,29.0333,12.608396
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_79,27.350128,11.169918
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_247,28.477722,12.366368
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_88,28.997398,12.673002
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_294,27.40688,10.700319
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_175,29.202267,12.747295
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_317,28.228832,11.857125
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_185,27.105862,3.6110585
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_122,28.468332,3.1122067
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_53,28.34868,12.298612
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_231,29.28133,12.723663
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_10,31.463423,15.413633
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_311,27.867477,11.346814
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_359,29.85982,13.716955
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_7,29.771301,13.379086
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_63,28.54062,12.313894
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_4,14.8011,15.009676
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_255,30.204737,14.170779
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_117,29.711449,13.585941
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_199,13.465646,16.106476
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_233,29.745516,13.6559515
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_22,30.464506,14.432849
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_214,26.87573,1.4703205
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_232,28.124853,11.627973
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_256,29.313305,13.072948
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_260,28.64249,12.361626
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_85,11.482321,17.873318
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_170,31.646076,15.725194
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-4_319,29.833824,13.915001
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_265,28.720888,12.450852
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_23,30.150751,13.684612
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_235,28.724771,4.141271
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_374,28.53207,12.223962
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_279,28.743809,12.061056
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_135,27.161833,1.5448128
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_375,28.03703,1.792099
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_44,29.510986,13.027641
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_240,28.311876,12.014179
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_180,29.764927,13.475248
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_120,28.776169,12.377599
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_200,28.96808,12.715429
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_351,12.91106,16.611397
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_33,29.027372,12.758907
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_196,30.437744,14.399139
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_345,29.848904,13.452813
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_41,30.353954,13.437821
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_47,31.63696,15.830219
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_5,30.392065,14.4032955
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_225,32.599674,11.015219
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_141,30.416893,14.244268
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_37,28.503832,12.439399
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_204,14.315968,15.323246
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_288,26.955471,2.4111938
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_151,30.170372,14.173241
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_205,27.27674,2.6081266
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_134,27.930069,10.289684
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_360,13.175549,16.440224
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_318,33.88001,20.386992
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_322,28.160862,12.063839
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_125,30.639637,14.671572
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_346,27.133623,11.231355
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_148,30.21357,14.235939
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_197,30.474005,14.442924
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_362,29.107765,12.745677
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_310,29.381523,12.947262
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_370,28.60144,12.373252
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_372,30.03647,14.110785
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_266,35.239014,22.456486
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_207,29.299599,13.097529
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_101,29.602411,13.341318
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_64,27.864271,11.031476
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_271,12.922159,16.571064
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_347,30.98715,15.075886
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_302,39.461647,28.002163
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_149,14.531307,15.234442
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_153,26.796564,3.7521904
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_166,26.96813,2.873731
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_226,28.818363,12.581158
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_147,53.076954,46.910122
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_299,29.192537,12.585968
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_333,29.524254,12.982115
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_335,32.219715,16.422155
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_263,27.716307,8.117681
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_156,28.54076,12.315759
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_368,29.76606,13.648621
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_184,31.746521,17.099901
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_349,29.280788,12.581165
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_83,29.88935,13.780901
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_87,23.711157,10.521869
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_12,29.059256,12.623814
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_128,28.396643,3.0251472
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_361,29.810476,13.345763
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_262,27.359516,10.906131
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_348,35.670864,22.794611
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_91,29.238802,12.606753
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_46,28.600014,12.4234705
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_382,18.743185,12.159943
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_268,15.696371,14.196585
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_241,28.86771,12.467932
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_300,28.653034,12.294314
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_74,29.34682,12.872815
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_119,29.458431,12.839744
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_228,28.54431,12.375453
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_320,28.376696,3.0440562
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_58,30.567936,14.500375
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_76,28.331167,11.661971
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_2,30.59223,14.596799
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_284,27.04601,2.9277992
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_383,15.399467,14.433104
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_298,29.262846,12.795795
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_350,14.310501,15.343483
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_269,29.960787,13.97727
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_206,30.58519,14.511188
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_34,30.352057,14.402802
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_66,27.241213,2.072351
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_56,27.299,10.641644
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_24,31.794947,15.8485365
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_173,28.393715,12.354278
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_71,14.664349,15.097007
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_150,17.263,13.107727
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_371,14.5866,15.1841345
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_16,34.964386,20.911057
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_377,16.646498,13.607354
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_84,25.339443,10.011383
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_338,29.329576,13.037329
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_217,32.69709,17.891296
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_90,35.34424,22.694544
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_330,29.315987,13.013413
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_309,28.384754,12.161427
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_239,29.347866,12.971847
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_283,31.717005,15.986718
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_36,29.72137,13.664387
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_325,27.174076,10.313469
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_243,31.043968,15.238454
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_343,28.232666,11.540131
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_352,14.331897,15.37026
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_133,28.482649,12.090672
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_384,37.669758,25.26146
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_195,27.852514,11.922943
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_203,31.871107,16.010174
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_190,28.064331,11.614367
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_336,34.98016,21.78871
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_227,29.102692,12.744347
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_194,28.925446,12.590696
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_172,27.063566,1.5133904
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_381,28.543598,11.662999
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_15,29.80518,13.728645
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_364,30.663513,14.702633
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_356,29.513615,13.206834
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_168,29.237314,12.741997
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_19,30.047966,14.145228
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_146,31.10747,15.442735
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_108,25.97475,10.460528
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_70,25.115284,10.024536
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_340,28.700542,12.195971
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_57,28.211773,2.5376086
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_118,48.55677,41.295494
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_69,27.52596,6.785087
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_314,26.907349,10.311142
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_316,29.232899,12.80604
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_215,28.643175,12.206477
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_68,28.815723,12.3681755
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_103,32.302856,17.154203
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_26,13.963427,15.671428
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_65,27.62891,11.454845
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_373,26.90866,4.783461
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_82,22.46167,10.401184
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_286,25.083464,6.7444243
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_60,28.797155,12.330128
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_167,16.225685,13.883749
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_17,29.226198,12.926372
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_365,28.59506,12.332358
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_130,15.601887,14.403164
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_248,28.710201,12.548822
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_104,31.98736,17.354893
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_305,30.168257,13.996662
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_131,28.934551,12.485537
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_39,12.728928,16.783827
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_245,23.047506,10.115108
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_106,28.44597,12.241997
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_358,28.771479,12.276879
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_183,29.705603,13.62523
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_112,29.458967,12.757172
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_223,28.852564,12.552192
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_72,30.486897,14.457743
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_308,29.232973,12.808575
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_50,28.465685,11.789433
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_252,28.253511,11.87354
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_142,28.92001,12.66137
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_143,27.44688,0.5369964
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_363,29.044226,12.812707
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_246,29.742395,13.392745
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_179,25.843233,10.378924
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_379,29.261967,12.812196
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_357,26.300135,10.145472
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_111,28.490168,12.150286
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_54,26.847795,3.2615895
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_278,29.163399,13.02567
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_48,29.331095,13.06484
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_193,30.74335,14.702505
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_93,28.09198,1.9762335
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_182,30.40504,14.19459
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_321,29.235464,12.713727
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_177,27.155235,9.712927
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_212,28.80089,12.381219
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_208,30.187542,13.892941
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_98,27.286171,10.885782
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_129,27.763563,11.096759
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_339,30.005253,13.761221
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_92,55.707558,50.0022
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_292,28.51544,11.756244
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_18,29.868895,13.719874
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_157,29.61747,13.5285635
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_110,12.49915,16.991196
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_27,29.321999,12.748652
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_136,29.118214,12.769933
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_324,15.032172,14.798225
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_165,54.99024,49.109337
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_144,30.180466,13.99472
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_95,24.661673,9.879279
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_304,29.034658,12.667976
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_353,30.153221,13.76275
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_281,27.565903,10.51395
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_20,28.9897,12.468485
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_11,28.936127,12.473727
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_62,14.859629,14.933224
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_61,37.966908,25.652971
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_105,28.561413,12.252264
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_331,27.341064,11.008991
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_154,24.635675,10.074788
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_380,27.37112,11.230808
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_307,26.804192,10.23775
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_238,28.801373,12.627961
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_35,29.05568,12.768128
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_42,15.208441,14.652714
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_202,30.559507,14.500123
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_59,28.266489,11.844592
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_234,29.844137,13.687958
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_43,29.721642,13.289499
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_229,30.29696,14.304513
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_291,26.353601,10.723434
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_289,12.169277,17.242765
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_51,57.903744,52.5166
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_213,28.696018,12.055412
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_209,30.113707,14.134167
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_159,29.17995,12.777956
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_282,27.192719,0.8231004
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_355,25.56849,10.0760975
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_367,28.280819,11.891278
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_277,29.514122,12.821955
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_257,28.89283,12.370253
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_40,28.845718,12.624849
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_75,29.314392,13.021856
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_28,28.745708,12.266692
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_152,13.354339,16.14949
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_137,28.968287,12.478395
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_306,30.194368,14.178294
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_158,26.841042,3.0995927
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_301,27.045494,3.8451877
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_89,26.456224,2.6321595
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_344,28.985819,12.335336
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_13,28.953007,12.368606
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_251,27.355293,10.927458
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_113,26.943317,10.548448
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_328,28.886822,12.417979
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_221,28.021538,11.694064
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_323,14.970244,14.892475
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_21,26.63633,9.829284
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_237,27.671007,0.9678521
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_124,28.889212,12.3375225
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_296,28.174946,11.624387
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_258,29.0763,12.324623
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_219,34.189148,20.803125
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_99,30.963888,15.21044
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_96,30.714966,14.652099
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_272,27.057808,2.6858146
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_201,20.510273,11.493187
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_102,29.463001,13.103774
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_297,31.07251,15.245453
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_86,29.779785,13.287923
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_31,26.728022,10.669295
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_354,29.141272,12.487505
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_337,25.701597,10.014763
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_161,29.641142,13.573806
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_285,27.021805,3.0112436
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_181,27.72094,11.443102
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_332,29.287752,12.786152
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_126,28.199783,11.911856
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_3,29.846455,13.968431
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_254,28.763618,12.492347
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_274,33.075195,18.561506
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_188,28.105604,11.628094
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_38,30.888552,15.088066
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_211,26.948557,2.5109868
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_287,29.071735,12.762094
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_293,28.775688,12.509924
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_216,28.890873,12.1926775
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_280,29.595375,13.587759
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_9,28.93514,12.622757
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_222,14.604866,15.174071
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_10,28.33533,11.82851
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_191,27.205267,10.806566
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_79,30.677366,14.604834
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_80,10.443339,19.007544
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_81,29.041586,12.853682
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_107,30.13221,15.034615
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_178,32.898403,17.470972
PZ-MB-TChIC-Gastd4-rep3-H3K4me3-5_32,28.764578,12.501055
